,Unnamed: 0,Group,CellName,Species,BrainArea,CellTypeGroup,protocol,IV_peak_m,IV_steady_m,repetition,trace_index,AP_index,AP_begin_voltage,AP_half_width,AP_amplitude,min_AHP_voltage,ISI_values
0,0,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,3,0,-29.402839477768616,1.6621202008606986,66.77419232737861,-46.23749852180375,35.80000000000814
1,1,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,4,0,-31.078699740229784,1.6621202008606986,66.77419232737861,-42.30625182390186,100.80000000002292
2,2,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,5,0,-31.14531733608627,1.6621202008606986,66.77419232737861,-40.58124870061869,66.4000000000151
3,3,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,6,0,-31.718596956172547,1.6621202008606986,66.77419232737861,-38.46874833106955,35.90000000000816
4,4,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,7,0,-32.44637252886599,1.6621202008606986,66.77419232737861,-37.7812497317791,28.600000000006503
5,5,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,8,0,-32.870131490110445,1.6621202008606986,66.77419232737861,-37.587501108646,24.90000000000566
6,6,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,9,0,-33.06718858707034,1.6621202008606986,66.77419232737861,-36.84375062584877,20.40000000000464
7,7,Mouse Amygdala PC AP index 0,aCell337_1,Mouse,Amygdala,PC,IDRest,0.2412665593288728,0.2162175000889169,0,10,0,-33.44595860441151,1.6621202008606986,66.77419232737861,-36.50625050067855,19.600000000004457
8,8,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,3,0,-35.02980360753502,0.90121400114964,75.14855379230764,-40.31249880790034,615.1000000001397
9,9,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,4,0,-35.12639974246901,0.8520392523209352,73.6451489198962,-40.46874865889512,26.00000000000591
10,10,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,5,0,-36.83879541641564,0.8147236488824205,73.495044730953,-41.706249117849296,17.600000000004002
11,11,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,6,0,-38.3185855230379,0.8052796178060362,74.61858532600337,-43.01249980926143,11.30000000000257
12,12,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,7,0,-38.63556353647603,0.7939952901739957,73.59806491277546,-43.118748813866205,7.900000000001796
13,13,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,8,0,-39.38791424291773,0.7914082405114868,73.6504149460452,-43.69375109672198,8.200000000001864
14,14,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,9,0,-39.41348680531253,0.7778477734995022,73.36348780615145,-43.63749921321506,7.30000000000166
15,15,Rat Amygdala PC AP index 0,aCell185_1,Rat,Amygdala,PC,IDRest,0.0867658326482134,0.0654483610195457,0,10,0,-39.790391824409,0.7810535910857084,73.12789177026377,-43.76874864101194,7.30000000000166
16,16,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,3,0,-34.62325370606649,2.456227815973591,62.03575393850085,-52.60000005364418,35.80000000000814
17,17,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,4,0,-35.705516342402404,2.018712677106919,59.54926670002517,-47.01875150203515,35.80000000000814
18,18,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,5,0,-35.31271173037342,1.915815201380724,58.46896162600028,-42.44999960064499,229.70000000005217
19,19,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,6,0,-35.81954067321531,1.8195501913315295,57.919540384096855,-40.61875119805159,74.60000000001696
20,20,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,7,0,-35.81017311569522,1.7947695511242046,57.46017265971338,-39.20625150203705,46.90000000001066
21,21,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,8,0,-35.76137588489228,1.8008014465984274,57.255125577926734,-38.35624828934607,41.800000000009504
22,22,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,9,0,-35.819382289505285,1.7289469969158515,55.925632709716695,-37.48749941587435,30.800000000007003
23,23,Mouse Amygdala PC AP index 0,aCell333_1,Mouse,Amygdala,PC,IDRest,0.4398035943959619,0.3681143241081153,0,10,0,-36.28679692402357,1.6766722155736602,56.13054662598741,-37.36250102519985,27.00000000000614
24,24,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,3,0,-33.590718446088154,1.6633086399941703,77.12196865431167,-47.78749868273509,35.80000000000814
25,25,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,4,0,-34.5303363772927,1.5137214817549989,77.14908790310734,-44.8125004768361,215.5000000000489
26,26,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,5,0,-34.86415310530724,1.3977516943061232,76.71415372515337,-43.0000014603138,71.80000000001633
27,27,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,6,0,-35.13378323351846,1.353902001461222,75.85253239897186,-41.49999842047683,45.70000000001039
28,28,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,7,0,-35.14266352431101,1.3390544040984764,74.59266449582564,-40.843751281499664,35.00000000000796
29,29,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,8,0,-35.4088808088006,1.327980937379721,74.22763133923377,-40.293749421833695,29.800000000006776
30,30,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,9,0,-36.17307394129301,1.256404750887782,73.95432367292204,-41.00000113248787,24.50000000000557
31,31,Mouse Amygdala PC AP index 0,aCell314_1,Mouse,Amygdala,PC,IDRest,0.1938710907186741,0.1819484767735562,0,10,0,-36.29319255208878,1.2645878374965491,73.01819209907609,-40.66250100731723,23.300000000005294
32,32,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,2,0,-44.98009961640445,1.2271539602153894,79.86759972364361,-51.556248217816034,132.70000000003017
33,33,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,3,0,-44.51742067532978,1.1871740194811764,78.49242209987118,-51.08749866485587,34.200000000007776
34,34,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,4,0,-45.29094581078639,1.1676386749551853,77.57219557225594,-52.30624973773437,19.00000000000432
35,35,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,5,0,-46.83451708170027,1.1475319770995611,77.56576668219924,-52.574999630437,13.400000000003049
36,36,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,6,0,-47.36754483787121,1.1445479033586707,77.47379503448188,-52.64374986290484,11.70000000000266
37,37,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,7,0,-47.860552400583565,1.1347915798421582,77.01680327973757,-52.66249924896762,9.200000000002092
38,38,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,8,0,-48.05787480970718,1.1508609713915234,77.10787482157477,-52.42500081656467,8.700000000001978
39,39,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,9,0,-48.7897260217492,1.1482118436747442,77.28972603656848,-52.51875147221783,8.100000000001842
40,40,Mouse CA PC AP index 0,aCell365_1,Mouse,CA,PC,IDRest,0.1364252408533199,0.0980899248239465,0,10,0,-49.33301069959554,1.1512215387710398,77.51425997533221,-52.01875045894383,6.800000000001546
41,41,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,2,0,-35.16270524032699,2.0643015403628056,64.86270507922694,-52.07499861715954,35.80000000000814
42,42,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,3,0,-35.21457842612305,1.961493488461656,63.07707882534525,-47.63749986886561,280.3000000000637
43,43,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,4,0,-35.52182745217019,1.8810897090192495,62.28432785747791,-41.90624877810109,129.50000000002944
44,44,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,5,0,-35.39160851284866,1.8163406046748487,61.10410790786129,-39.70624879002571,54.80000000001246
45,45,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,6,0,-36.36136778210589,1.799124059502958,62.09886760029742,-37.99375146627404,34.900000000007935
46,46,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,7,0,-35.79787019275268,1.768375217247467,60.379119996054456,-38.10625150799746,27.00000000000614
47,47,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,8,0,-36.32257295107414,1.7335659774014405,60.70382309411169,-37.93749958276727,25.20000000000573
48,48,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,9,0,-36.6135767806081,1.726729378000357,60.77607601467749,-37.92500123381601,21.400000000004862
49,49,Mouse Amygdala PC AP index 0,aCell316_1,Mouse,Amygdala,PC,IDRest,0.3264972089287842,0.2954265201404097,0,10,0,-36.47087482001653,1.729249506714268,59.11462535345534,-37.437498569488135,19.500000000004437
50,50,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,3,0,-28.30209718224567,2.196105130404817,36.08959722469827,-35.70000082253726,397.2000000000903
51,51,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,4,0,-24.71866933524411,2.0362551051537707,34.16866911470332,-24.84375052154064,8.600000000001955
52,52,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,5,0,-22.752796178015743,1.9737112894428608,32.89029641941313,-21.524999290702905,7.800000000001773
53,53,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,6,0,-20.45978044814921,1.8993565271799755,31.93478004728801,-18.456250429152817,7.800000000001773
54,54,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,7,0,-17.53633467298835,1.8405510974621395,31.786334680412278,-15.862500295038558,7.700000000001751
55,55,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,8,0,-14.6847965724114,1.7765857495147088,30.86604574385659,-12.781250290572224,7.700000000001751
56,56,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,9,0,-8.346030617762882,1.591731179342844,28.008530045539363,-9.281249716876584,7.600000000001728
57,57,Rat Amygdala PC AP index 0,aCell186_1,Rat,Amygdala,PC,IDRest,0.2124342310487337,0.1879903045698743,0,10,0,-8.123625038995584,1.7079458404145953,27.511125399583435,-6.3437498174589,6.900000000001569
58,58,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,2,0,-39.47872692158295,1.308108070555022,76.94747695129975,-74.69374686448914,24.15000000000549
59,59,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,3,0,-40.373088191735626,1.3569748069348293,76.46058998581975,-55.05625158547673,750.000000000153
60,60,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,4,0,-40.766272408478336,1.2568225722302486,74.91002203291919,-49.03125017881004,151.90000000003454
61,61,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,5,0,-41.631819007062965,1.1428088736697075,74.0943190426892,-42.4437485635259,28.300000000006435
62,62,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,6,0,-43.15665731787159,1.0855647508566904,76.41915599452165,-42.22499951720014,20.000000000004547
63,63,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,7,0,-43.689458509360406,1.0485491066315262,76.09570666133672,-42.96249896287687,18.900000000004297
64,64,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,8,0,-44.129145973444565,1.038812813171205,76.21664711164382,-42.25625097751365,17.000000000003865
65,65,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,9,0,-44.55013434469877,1.0775053534285348,75.93138377200981,-42.36875101923889,15.00000000000341
66,66,Rat Cortex PC-L5 AP index 0,aCell217_2,Rat,Cortex,PC-L5,IDRest,0.0576257985412795,0.0393614560651004,0,10,0,-44.33259820113364,1.0608397126201226,75.80759828407695,-41.76874831318855,15.00000000000341
67,67,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,3,0,-39.81256227869038,1.1830597817730109,68.40006191211545,-55.7562485337233,619.3000000001407
68,68,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,4,0,-42.21629147681469,1.1426398373477582,70.31629217118476,-50.3187514841549,183.60000000004172
69,69,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,5,0,-43.18544503134188,1.146799754817437,70.81669430993082,-47.55000025033949,105.90000000002408
70,70,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,6,0,-44.07149827829134,1.152763982476699,71.77149778933594,-45.42500153183899,82.7000000000188
71,71,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,7,0,-44.47140235488156,1.1552616787792545,71.44015159466144,-45.78125104308,57.500000000013074
72,72,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,8,0,-44.92721666611455,1.11563204954723,72.75846746767967,-45.67499831318855,38.200000000008686
73,73,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,9,0,-45.46998934657795,1.1396761694127804,72.52624006757098,-46.23749852180333,31.40000000000714
74,74,Mouse Cortex PC-L5 AP index 0,aCell197_1,Mouse,Cortex,PC-L5,IDRest,0.0987817678969794,0.0622739140890674,0,10,0,-45.87252514996402,1.1331126126067943,73.0850257218234,-46.193748712539154,27.500000000006253
75,75,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,2,0,-50.17291725710139,1.4053728699892645,73.17291730174952,-46.9062514603074,8.800000000002001
76,76,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,3,0,-49.579055145159,1.368172760643006,71.92280432557422,-46.71875014901161,8.40000000000191
77,77,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,4,0,-49.71376266725289,1.3423744723472169,71.24501299497489,-45.53125053644049,7.30000000000166
78,78,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,5,0,-49.2753934914,1.319848570102181,70.52539371478312,-45.90624943375588,7.100000000001614
79,79,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,6,0,-49.38375045972589,1.2963115633307891,70.22750032561329,-45.68750038742825,7.30000000000166
80,80,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,7,0,-49.473877358741305,1.3346921499200448,70.34887682221432,-45.437499880784,6.900000000001569
81,81,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,8,0,-49.07968798352306,1.3357284494645685,70.14218875823818,-44.09375041723021,6.900000000001569
82,82,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,9,0,-49.23938868658311,1.3071247699836022,70.23938840344252,-44.21874880790465,6.500000000001478
83,83,Rat CA PC AP index 0,aCell242_1,Rat,CA,PC,IDRest,0.2495139895926451,0.1492724078602415,0,10,0,-49.52407647082004,1.3240345376768232,70.30532714118782,-44.062498956908485,6.800000000001546
84,84,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,1,0,-34.13964588413929,1.821040349310806,77.48339478126297,-58.34374949332229,24.15000000000549
85,85,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,2,0,-35.80000134186926,1.6497029712788276,78.98750038819014,-53.62499877809466,24.15000000000549
86,86,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,3,0,-36.20468775759298,1.579696483680891,79.54843665487456,-49.96874928474426,338.0000000000768
87,87,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,4,0,-32.32565072953566,1.4942889988926709,79.60690108701826,-42.968749999999694,93.10000000002115
88,88,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,5,0,-33.800156837146794,1.4775358233565612,79.80015692650346,-42.34375059604645,53.70000000001221
89,89,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,6,0,-34.82492764912597,1.477189877450826,80.23117606954382,-40.87499901651979,39.70000000000903
90,90,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,7,0,-34.373422010546214,1.3891954770788288,79.84217335144893,-39.875000715252575,32.40000000000737
91,91,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,8,0,-34.9142021894954,1.389730579183265,80.16420075876543,-37.906251847742354,28.600000000006503
92,92,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,9,0,-35.1023158172986,1.3540546502293864,79.94606402915647,-36.15624830126569,24.90000000000566
93,93,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,10,0,-34.758772122537366,1.392426114357022,80.25877119851953,-35.593751817937296,23.900000000005434
94,94,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,11,0,-34.95416752434566,1.3263313880566443,80.01666850781936,-34.81249883770481,20.900000000004752
95,95,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,12,0,-34.70286839770431,1.341484417709239,80.17161973840892,-34.00000184774143,19.20000000000437
96,96,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,13,0,-34.62386323521031,1.3559309966869932,80.15511377137872,-33.250000327820324,17.800000000004047
97,97,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,14,0,-34.59479058641937,1.2892039935444473,79.9697912718728,-32.43749961256441,16.50000000000375
98,98,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,15,0,-34.20659676149115,1.3662757527652616,80.14409765532008,-31.531248241657508,15.900000000003615
99,99,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,16,0,-34.18488374527124,1.3692671439065407,80.24738302981113,-30.56249953806125,14.100000000003206
100,100,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,17,0,-33.908814896160784,1.3310310694678265,80.12756403154367,-30.281249433750155,14.000000000003183
101,101,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,18,0,-33.91238569719091,1.3063645867498508,79.91238578658829,-29.781250283122063,12.900000000002931
102,102,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,19,0,-33.71028461407348,1.4075788478884022,80.11653506102496,-28.8124997168692,13.200000000002944
103,103,Rat Cortex PC-L5 AP index 0,aCell40_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,20,0,-33.719089640430695,1.3450597979665702,80.59408964018769,-28.62500026821211,12.000000000002586
104,104,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,3,0,-34.354434190340804,1.8045722549077252,67.05443265842618,-50.31250044703072,35.80000000000814
105,105,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,4,0,-34.520007954374364,1.740608792013461,66.8262581391175,-47.24999889731214,174.80000000003974
106,106,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,5,0,-34.837582666761094,1.7252124124761394,66.36883090841059,-45.33125087618828,99.60000000002265
107,107,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,6,0,-35.227500766567296,1.6656587935326002,65.49624998870803,-42.59375110268593,56.70000000001289
108,108,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,7,0,-34.96178343980374,1.6592082468080207,64.44928340698239,-41.85625165700897,50.40000000001146
109,109,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,8,0,-35.72505563481582,1.6334819186207028,64.06880579866682,-41.4000004529953,48.60000000001105
110,110,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,9,0,-35.91916317417619,1.6198771176372588,63.094163111492406,-39.26249966025279,34.00000000000773
111,111,Mouse Amygdala PC AP index 0,aCell335_1,Mouse,Amygdala,PC,IDRest,0.2815865269611451,0.2351358606438357,0,10,0,-35.726105352933025,1.6112428569900883,62.20110461677039,-39.26875069737366,32.00000000000728
112,112,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,2,0,-40.82864343871165,1.195270079109946,75.77239170420974,-59.54375118017197,24.650000000005605
113,113,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,3,0,-43.924512989218506,1.102534946912499,76.36201260166936,-53.83750051259948,665.0000000001512
114,114,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,4,0,-45.36985116417995,1.0721277572716303,76.65734993620794,-48.23749884962975,91.5000000000208
115,115,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,5,0,-46.65081238829918,1.0657617430467212,76.75081154771897,-43.031249195337296,57.900000000013165
116,116,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,6,0,-47.63178264785865,1.0534082729168972,76.65678223633029,-40.243748575448045,29.000000000006597
117,117,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,7,0,-48.09624784290084,1.0320809021818036,76.27749711829291,-40.64999893307686,10.20000000000232
118,118,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,8,0,-48.35751008042367,1.0242557127737657,76.56375977908523,-40.98749905824344,11.600000000002638
119,119,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,9,0,-49.15278090881394,1.0269095483594697,76.66528097126364,-41.71250015497098,9.300000000002116
120,120,Mouse Cortex PC-L5 AP index 0,aCell351_1,Mouse,Cortex,PC-L5,IDRest,0.0484311797600262,0.0348145536593549,0,10,0,-49.40551858659576,1.017721596588956,75.68676922733744,-41.68749973177688,8.000000000001819
121,121,Rat Cortex PC-L2 AP index 0,aCell101_2,Rat,Cortex,PC-L2,IDRest,0.4772659948979626,0.3834383915939604,0,4,0,-48.225299847172906,1.1395836595228843,54.35029968693823,-43.71875151991807,11.900000000002706
